CAM	participantCAM	id	date	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	e1d84eef-3b9b-4f21-a4fc-052fb325cfaa	2022-12-26T09:25:28Z	a348654f-7cc0-4484-b494-7b8f545128c7	233b8466-ef06-4af8-9059-bd0d60e9d4f3	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	210a2132-31f1-4828-be11-00c5447e3c9d	2022-12-26T09:27:21Z	d8a259fd-bcc4-44e0-877c-a78d55814ebd	a348654f-7cc0-4484-b494-7b8f545128c7	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	58e39e26-742e-4431-aed4-a8ec06002107	2022-12-26T09:27:29Z	b4a755f0-5d65-48c0-a7ad-848027b76eb9	d8a259fd-bcc4-44e0-877c-a78d55814ebd	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	1fba89fd-ef23-4c97-b473-f04112e2e371	2022-12-26T09:28:58Z	5df18542-ca4d-4c88-aecf-7ec2e8d6e27d	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	522d60da-fd14-4cc6-895a-d7803d201934	2022-12-26T09:29:03Z	b4a755f0-5d65-48c0-a7ad-848027b76eb9	5df18542-ca4d-4c88-aecf-7ec2e8d6e27d	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	3f6769b9-c0a3-4ff6-96b2-28db2308f8b8	2022-12-26T09:30:28Z	0378fcf4-379c-4677-80ee-41b8a7ef37d0	5e090f5c-f3b5-4caf-9d1f-f9de8bf12276	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	9fd753ce-96b1-4fb2-9d2f-4a2c740fb0cb	2022-12-26T09:30:37Z	0378fcf4-379c-4677-80ee-41b8a7ef37d0	ebe385ef-3a40-42ae-95f0-0e83d3c247d1	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	0477d96a-72e7-46bd-82ed-5062ddd6b031	2022-12-26T09:31:12Z	62d486b3-1d54-4ec8-a038-a1be1edc2dd4	b4a755f0-5d65-48c0-a7ad-848027b76eb9	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	bd68d0b8-14d8-4999-a114-600e9a50c8f1	2022-12-26T09:31:25Z	816d8eb6-fdb6-40e1-9f27-f194843f7bb3	62d486b3-1d54-4ec8-a038-a1be1edc2dd4	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	27a73f55-6d5a-40ae-ae62-045fd802083a	2022-12-26T09:31:48Z	62d486b3-1d54-4ec8-a038-a1be1edc2dd4	04b4859d-b923-40e3-92af-f50a0dec1dcd	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	ef7beb94-3fc5-4d9c-9cee-f80be0501e55	2022-12-26T09:32:17Z	5e090f5c-f3b5-4caf-9d1f-f9de8bf12276	816d8eb6-fdb6-40e1-9f27-f194843f7bb3	6	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	23605f93-40cf-4451-bc26-41ccbc48f3c1	2022-12-26T09:33:26Z	816d8eb6-fdb6-40e1-9f27-f194843f7bb3	ebe385ef-3a40-42ae-95f0-0e83d3c247d1	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	a18762ca-e2d4-415b-aeaf-94ba6b865930	2022-12-26T09:33:56Z	816d8eb6-fdb6-40e1-9f27-f194843f7bb3	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	06d8035f-0bf9-44e2-a0ab-c00257561f43	2022-12-26T09:39:52Z	55f1ad69-639d-473a-9abf-681bfe30757a	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	86fc105f-8868-4ac6-b03b-7554bdcf978d	2022-12-26T09:40:47Z	02101339-db6e-44dc-909e-962a51d1fb28	233b8466-ef06-4af8-9059-bd0d60e9d4f3	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	320cead5-5513-4002-aac9-579c3b4ad026	2022-12-26T09:41:17Z	3eb3656b-2b98-4455-870b-29168bdf486d	02101339-db6e-44dc-909e-962a51d1fb28	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	0fb2f063-21bc-4c8a-b325-783bc0825071	2022-12-26T09:42:08Z	787eb6e5-e944-485b-9c66-e26f3e668a82	233b8466-ef06-4af8-9059-bd0d60e9d4f3	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	e29728bf-b340-4d0f-8001-ca0e4a0d6c76	2022-12-26T09:43:21Z	3587dd89-c8ae-4d54-a33c-882ffc7cdd6a	233b8466-ef06-4af8-9059-bd0d60e9d4f3	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	bd1d7ff7-2d32-497e-a2a7-20409b26b109	2022-12-26T09:43:26Z	a348654f-7cc0-4484-b494-7b8f545128c7	3587dd89-c8ae-4d54-a33c-882ffc7cdd6a	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	9a656a95-56f6-4d13-94ae-d12f1134d1ee	2022-12-26T09:45:04Z	f2a35900-9299-4aa7-b7fe-ac328f5cc1e7	233b8466-ef06-4af8-9059-bd0d60e9d4f3	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	30cbf4ef-bf62-4ebe-90c0-ffeabace807f	2022-12-26T09:45:24Z	046bb9b5-9d85-4b24-ad24-c49c922363b1	f2a35900-9299-4aa7-b7fe-ac328f5cc1e7	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	7bb0ab30-1fc9-47eb-9a44-e8bdc48b6850	2022-12-26T09:47:23Z	b73b3ca8-2122-499e-9b97-9ade6809a56e	2be21d99-41ca-4d88-a801-584d2617e7bf	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	a34a77ba-1d94-4300-9b1d-3ffe0bf57e41	2022-12-26T09:50:33Z	e4f6f6ed-d37d-46c8-8554-1da398202bf1	55f1ad69-639d-473a-9abf-681bfe30757a	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	fd02549c-6407-4f49-aa94-0d98a908ae24	2022-12-22T21:25:33Z	66c0ad7a-1a88-443b-81da-eae29bb8f656	80c5cc6d-fde9-48ce-b7f1-d5fb8de09bc7	6	1	1	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	c2adf7fd-3858-463e-b693-43c85f0f2ba3	2022-12-22T21:27:01Z	c2121133-8215-43d9-b4ff-0fcc6227a0f8	66c0ad7a-1a88-443b-81da-eae29bb8f656	9	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	70606aa7-4f6b-4db3-a2a5-767b7fd1a4c6	2022-12-22T21:34:51Z	d31fdd5d-9f5b-4102-a354-f50b243f8baa	f3c24d69-9a78-4c2f-be3c-78d7fbc4e774	3	1	1	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	a131ef4b-7b6c-448d-80a8-fab61b6cfb85	2022-12-22T21:39:06Z	7b0742c2-4465-4df6-adf1-29271b802c2d	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	b8f8d393-13c7-4749-a062-fa03cda2b0cb	2022-12-22T21:39:08Z	f3c24d69-9a78-4c2f-be3c-78d7fbc4e774	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	08b8ad30-b000-49d5-a6a7-89602b84b7a5	2022-12-22T21:39:10Z	a8677d41-fd61-4454-bb01-4ac5d4de626c	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	e5a9268e-415a-4ba8-bd40-3b08404c7905	2022-12-22T21:39:13Z	ecabeeb5-66da-4b4d-9f1a-0cc85ec90b71	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	08de3a1e-ee09-4a94-8622-8969e69a3c1f	2022-12-22T21:39:15Z	80c5cc6d-fde9-48ce-b7f1-d5fb8de09bc7	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	5088c594-206b-418d-b79d-e3e7d87ab70b	2022-12-22T21:39:17Z	66c0ad7a-1a88-443b-81da-eae29bb8f656	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	f2dae5c5-7ef9-49d5-a455-288d689b8298	2022-12-22T21:39:20Z	c2121133-8215-43d9-b4ff-0fcc6227a0f8	6fb53f28-685f-4fb3-9949-6d3c904592f7	3	1	0	1	TRUE
03414d70-1553-421f-b2d0-3835fe0c00a2	20743	b871bf7a-9b4a-4edf-a8bc-6b00a91ecd53	2022-12-22T21:41:16Z	8492d96a-d8f7-4a3d-9b54-bbc89ea24d44	ecabeeb5-66da-4b4d-9f1a-0cc85ec90b71	9	1	1	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	4b241f95-615e-4f9f-8604-372c117731e8	2022-12-22T18:13:03Z	92ce702f-8e29-4c12-a23c-54ad6635a4d0	159a53fd-4272-47c8-a496-6ff889851524	9	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	164bf350-0300-46e7-9bca-8063c8898449	2022-12-22T18:14:16Z	6f390891-41c4-42e0-b323-9dade3edfc88	159a53fd-4272-47c8-a496-6ff889851524	3	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	04254d88-f43c-487c-973f-7cd0ad2e743f	2022-12-22T18:15:21Z	1e501fe1-6d78-4a2b-8280-c846c10e99a6	159a53fd-4272-47c8-a496-6ff889851524	6	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	58e1d974-78f5-468f-9b91-29c5d7c52ce8	2022-12-22T18:18:02Z	583abb1b-400c-4ec7-86a2-a7bc1cc7b319	159a53fd-4272-47c8-a496-6ff889851524	3	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	3d4bd726-531b-4e7c-ba0d-6542e36d3c1b	2022-12-22T18:18:49Z	907ca3b6-484c-4cf1-a773-8a04e4013b91	1e501fe1-6d78-4a2b-8280-c846c10e99a6	3	1	1	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	fc418109-e399-40e4-a021-cf1e140c8da8	2022-12-22T18:18:57Z	907ca3b6-484c-4cf1-a773-8a04e4013b91	159a53fd-4272-47c8-a496-6ff889851524	3	1	1	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	dec475a2-208d-4ad3-8742-3063859bf08d	2022-12-22T18:22:09Z	b5d5e937-0e3f-43b6-a0a4-324ef4836fd8	159a53fd-4272-47c8-a496-6ff889851524	3	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	1a3f23f1-385a-4d0f-87f6-221f72286640	2022-12-22T18:23:01Z	8802bd1c-7cac-4eb2-875e-33ac513884af	159a53fd-4272-47c8-a496-6ff889851524	3	1	0	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	ea67ce2c-805f-46df-8203-162f5661c62a	2022-12-22T18:24:25Z	feac3d18-819b-4037-bd46-a033e223ffa9	159a53fd-4272-47c8-a496-6ff889851524	6	1	0	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	382f26dc-2765-4503-95a0-501be7f22eaa	2022-12-22T17:30:20Z	1113d9d7-8d79-4d0d-99b4-4e0c9fff293c	c07c0aa0-c189-4691-9349-ba86fc5e8711	6	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	7e28ece6-acb0-4095-a932-edafe267d835	2022-12-22T17:30:42Z	cfb3a114-f5b5-4bd6-8cbe-e0483fb3f5aa	1113d9d7-8d79-4d0d-99b4-4e0c9fff293c	9	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	a2f095df-df96-4881-a502-3b00f739aaab	2022-12-22T17:30:46Z	cfb3a114-f5b5-4bd6-8cbe-e0483fb3f5aa	eb0f1c5a-e25b-4409-9ded-8832fea26934	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	7a8d51f2-8c4c-4439-bacc-89f8c3c26e37	2022-12-22T17:31:01Z	c07c0aa0-c189-4691-9349-ba86fc5e8711	eb0f1c5a-e25b-4409-9ded-8832fea26934	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	261ac16b-0d39-4145-92e0-b81097d3bb32	2022-12-22T17:31:05Z	c07c0aa0-c189-4691-9349-ba86fc5e8711	8d673f6e-55e4-4bad-a8e4-42722d574d90	9	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	ffd21bc4-aca2-4260-8839-e9a891e37b27	2022-12-22T17:31:06Z	1113d9d7-8d79-4d0d-99b4-4e0c9fff293c	8d673f6e-55e4-4bad-a8e4-42722d574d90	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	38cfcf44-4b40-4280-b74c-d481108378d2	2022-12-22T17:31:08Z	8d673f6e-55e4-4bad-a8e4-42722d574d90	cfb3a114-f5b5-4bd6-8cbe-e0483fb3f5aa	9	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	7429ba7b-9587-43ff-b20f-d3436ede91d8	2022-12-22T17:31:11Z	8d673f6e-55e4-4bad-a8e4-42722d574d90	eb0f1c5a-e25b-4409-9ded-8832fea26934	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	35dc6fa5-9cde-476e-a5b7-8dc6c52bf314	2022-12-22T17:33:37Z	eb20fadb-356e-4c9d-b6c7-d03c419879f1	eb0f1c5a-e25b-4409-9ded-8832fea26934	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	fe8ffcba-3aa8-423c-9f61-7f99a35b09ef	2022-12-22T17:33:39Z	c07c0aa0-c189-4691-9349-ba86fc5e8711	eb20fadb-356e-4c9d-b6c7-d03c419879f1	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	a0b714b8-ba67-419c-99bc-ca9620ef2c98	2022-12-22T17:33:41Z	8d673f6e-55e4-4bad-a8e4-42722d574d90	eb20fadb-356e-4c9d-b6c7-d03c419879f1	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	edba6163-a2c8-4e58-b8ca-cff4ddd9395f	2022-12-22T17:35:35Z	8d673f6e-55e4-4bad-a8e4-42722d574d90	ff922718-6b1e-4750-95fa-1f848eeee8f7	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	2af6b62b-4a92-456b-abe4-3d6acfff8fea	2022-12-22T17:36:12Z	86dc329d-7164-4a27-92c2-f94161d04f5e	8d673f6e-55e4-4bad-a8e4-42722d574d90	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	b964a1b8-4dbe-4c53-be60-5aaa6c6d0397	2022-12-22T17:36:36Z	8d673f6e-55e4-4bad-a8e4-42722d574d90	bddf1c0e-f13a-4cd2-9218-b35bb6f5860a	3	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	b8251c0d-1511-4d92-90d6-07c6bdfa7b27	2022-12-22T17:36:37Z	86dc329d-7164-4a27-92c2-f94161d04f5e	bddf1c0e-f13a-4cd2-9218-b35bb6f5860a	3	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	cb4df0d6-6ce2-4d26-9292-d9d518ff4b6e	2022-12-22T12:57:09Z	2e77be72-33eb-43ec-9290-e03eaf12d522	53271d98-3bbd-4a92-bb6b-9862905b9b71	9	1	0	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	104e9efc-e85d-4edf-bfc7-c85c8a024301	2022-12-22T12:58:41Z	db999e5e-ef0b-426e-8215-7f803571704c	53271d98-3bbd-4a92-bb6b-9862905b9b71	9	0	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	8944056a-8d6c-4e71-86a4-573bafe833cb	2022-12-22T13:00:12Z	53271d98-3bbd-4a92-bb6b-9862905b9b71	493e33cd-5e8c-40dd-9075-b0bf1c11e1b7	3	0	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	f9b1fa4f-de17-4642-8575-5f20052a1b51	2022-12-22T13:00:33Z	db999e5e-ef0b-426e-8215-7f803571704c	493e33cd-5e8c-40dd-9075-b0bf1c11e1b7	3	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	3744af92-7ec3-466d-9f9f-1f18c874d087	2022-12-22T13:01:59Z	53271d98-3bbd-4a92-bb6b-9862905b9b71	dfe77b13-9bd7-40d8-a7fb-de824cc85c2b	3	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	af7faa11-ab7b-4844-9e86-07a3927d030b	2022-12-22T13:02:02Z	2e77be72-33eb-43ec-9290-e03eaf12d522	dfe77b13-9bd7-40d8-a7fb-de824cc85c2b	6	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	beee9e87-f2d0-44ce-aceb-88d4a465d021	2022-12-22T13:04:32Z	ea614125-25b8-4f3f-be2f-485334289c7e	53271d98-3bbd-4a92-bb6b-9862905b9b71	3	1	0	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	2eff80fb-00dd-4abe-986e-53b05e85ab32	2022-12-22T13:05:37Z	81b4e4cc-06aa-44bb-8d54-c44764b2fc3c	53271d98-3bbd-4a92-bb6b-9862905b9b71	6	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	fb63ad22-9105-4d56-aca1-cd4c96c7181e	2022-12-22T13:07:31Z	438bd8a1-9c1d-4c7b-b937-9ee94b239899	53271d98-3bbd-4a92-bb6b-9862905b9b71	3	1	0	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	3d3e456e-cba7-48b9-bc9f-179a03bacc93	2022-12-22T13:09:54Z	9ee5ea3a-3cc6-41c4-9c97-bc8f71c5c7f2	53271d98-3bbd-4a92-bb6b-9862905b9b71	6	1	0	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	c6543728-af14-43f0-a34d-26c0c47ccbf8	2022-12-22T13:10:19Z	493e33cd-5e8c-40dd-9075-b0bf1c11e1b7	9ee5ea3a-3cc6-41c4-9c97-bc8f71c5c7f2	3	1	0	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	baacd3a0-d23c-4aa6-b3f0-4cd8633e246b	2022-12-22T12:00:33Z	6aa8be2c-6294-4f00-ba7d-588bbd7a3425	0ca69c3c-d7c8-4180-9578-183b3e5514c0	6	0	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	7ba2fbe5-8458-42df-ae83-43e2dcc13610	2022-12-22T12:01:09Z	15868cd2-1794-4dc6-b197-50bfb3270de8	6aa8be2c-6294-4f00-ba7d-588bbd7a3425	9	1	0	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	4b1006ad-0364-42a3-944e-3d865aaea1b6	2022-12-22T12:01:25Z	1b53ff40-fb79-41ac-89c5-2f9e8a7bffbe	6aa8be2c-6294-4f00-ba7d-588bbd7a3425	6	1	0	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	e323f72d-fd2d-4299-b3ac-56577abcfc2b	2022-12-22T12:02:15Z	6aa8be2c-6294-4f00-ba7d-588bbd7a3425	1231c6f3-2b42-425a-af4b-92e38ad00f6b	9	0	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	9a440229-b077-4868-bb74-c39f0d1c40db	2022-12-22T12:02:58Z	08986f80-24c8-4833-8417-b516db78d977	1b53ff40-fb79-41ac-89c5-2f9e8a7bffbe	3	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	ad53539f-6b3d-40b8-b7da-b96f937cecca	2022-12-22T12:03:01Z	15868cd2-1794-4dc6-b197-50bfb3270de8	08986f80-24c8-4833-8417-b516db78d977	3	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	f8ce3226-910f-45db-99ff-7a9b98c6aff5	2022-12-22T12:03:55Z	a24363fe-3363-44cb-bff0-b9296b788675	08986f80-24c8-4833-8417-b516db78d977	3	1	0	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	6bd81786-8541-4897-bfc7-ebd26fdf8ded	2022-12-22T12:05:29Z	d7be5e13-3eae-49aa-9049-0f95313e9e87	0ca69c3c-d7c8-4180-9578-183b3e5514c0	3	1	0	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	c3c96445-77bb-420d-b620-28705387c1b2	2022-12-22T12:05:37Z	d7be5e13-3eae-49aa-9049-0f95313e9e87	15868cd2-1794-4dc6-b197-50bfb3270de8	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	3c41fa84-f1f5-4c42-ada7-bae489a0a212	2022-12-20T16:19:27Z	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	bcba3064-1be8-462d-a2c8-3df138054d4a	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	d87c6a62-54e9-4e77-aa6f-abdfd47c928f	2022-12-20T16:19:53Z	3396ca20-45cb-4a18-9394-796e3491f141	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	6	0	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	ee24a5fe-e13e-48c5-bca2-e0280fbf48d2	2022-12-20T16:20:25Z	bcba3064-1be8-462d-a2c8-3df138054d4a	9bad3cce-db1c-43ea-99a8-6e6b6995f9e0	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	907c16d7-d76e-4108-aa9b-20404052a8e2	2022-12-20T16:20:44Z	bcba3064-1be8-462d-a2c8-3df138054d4a	eaa60129-8fb4-4287-98fa-f4e9a394297b	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	a0dd91bc-b28b-4e23-ba71-335e671f82e7	2022-12-20T16:21:08Z	a18b1cb4-fe23-4fef-b387-b57e270e6c7b	9bad3cce-db1c-43ea-99a8-6e6b6995f9e0	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	68393fd9-82e0-4a92-b29b-cd7c91af5238	2022-12-20T16:21:28Z	36790269-913c-4a53-880b-c0cfeeb67f52	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	400153b1-b345-4403-b6f8-fc79fb57c014	2022-12-20T16:22:10Z	5f330bf2-87c5-4991-9beb-d8c34fdc392b	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	9f68abe5-afdc-4855-a54a-28c783fe819e	2022-12-20T16:22:14Z	5b9cc47d-795b-485d-b6aa-47366e203546	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	e8704211-9aac-4144-8742-81a600543a1b	2022-12-20T16:22:31Z	34f61e7d-9a52-4e5a-8841-b81ac2675d1b	5b9cc47d-795b-485d-b6aa-47366e203546	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	060eb730-29dc-4040-ba3d-48fd82f9bb54	2022-12-20T16:22:57Z	0e36f356-a356-4387-a099-b1a91325f4f0	5f330bf2-87c5-4991-9beb-d8c34fdc392b	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	4d6054a8-7303-48e3-98b2-5734325c8e78	2022-12-20T16:23:13Z	15aed14c-8dd0-4083-ab88-b429be6a8440	5f330bf2-87c5-4991-9beb-d8c34fdc392b	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	4c00ca84-9958-43a8-87dd-2ab7b40a0242	2022-12-20T16:23:39Z	86321635-03a1-4ede-8198-19ae9562933e	34f61e7d-9a52-4e5a-8841-b81ac2675d1b	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	18238fe2-51f6-47e6-bbfd-13b4d8781ef7	2022-12-20T16:25:48Z	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	ba062fc5-141c-47d1-8a1d-33c7f862b850	6	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	998010d0-a219-4404-8c74-e401b97c5b45	2022-12-20T16:26:05Z	bcba3064-1be8-462d-a2c8-3df138054d4a	ba062fc5-141c-47d1-8a1d-33c7f862b850	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	ee442191-5e1d-4ff1-b3ef-4a768eaa3f89	2022-12-20T16:26:16Z	ba062fc5-141c-47d1-8a1d-33c7f862b850	a6d0f537-f74d-447b-a274-099cefe6568f	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	f9549238-f1ab-479b-ab44-3383a9b919ab	2022-12-20T16:26:42Z	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	4e7ce0e2-ca36-43a7-a27c-a97c8a713f09	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	5b886de9-fbc0-46d2-a36c-14e9ef4d3451	2022-12-20T16:27:05Z	4cb52635-5764-4df8-97f6-42ac045a0e80	4e7ce0e2-ca36-43a7-a27c-a97c8a713f09	3	1	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	ae01d05f-6978-4846-a43d-661fd2cf8ff1	2022-12-20T16:27:39Z	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	5826182f-6afc-42ec-b302-a16f0354a97f	3	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	08837a13-4a77-45dc-b5f7-d1c21835d493	2022-12-20T16:27:41Z	34f61e7d-9a52-4e5a-8841-b81ac2675d1b	5826182f-6afc-42ec-b302-a16f0354a97f	6	0	0	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	18dab1bd-5c9c-4ad6-9b40-48a3bbeda7cb	2022-12-20T16:27:53Z	5826182f-6afc-42ec-b302-a16f0354a97f	4cb52635-5764-4df8-97f6-42ac045a0e80	3	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	75551dea-2457-4b99-be3f-f57388b6b0e2	2022-12-18T15:57:51Z	7ae1ac06-6daf-4675-a4e2-af9aa5383d66	16ca0b2d-6415-4bb2-9b53-f62f28d80a86	3	1	0	1	TRUE
